Al,Si,Fe,Cu,Mn,Mg,Cr,Ni,Zn,Ti,Zr,Sc,Other,homog_temp_max_C,homog_time_total_s,recryst_temp_max_C,recryst_time_total_s,Cold rolling reduction (percentage),Hot rolling reduction (percentage),adequate_homog,adequate_recryst,Mean grain size (µm),YS (MPa),UTS (MPa),Fracture EL (percentage),Uniform EL (percentage),YPE (percentage),mixup_lambda,source_idx_a,source_idx_b,source_similarity
97.01128314530999,0.094473851317527,0.1911207898834965,0.0,0.0,2.7026128022346634,6.45879115245239e-05,1e-08,0.0,0.00044479334280332974,0.0,1e-08,1e-08,520.0,19800.0,371.25,7200.0,70.0,98.99999999999999,1.0,1.0,20.732379888271616,76.82287568966336,235.8869929720958,30.50861407733065,23.9,,0.15,278.0,258.0,0.5219222204718471
96.59855399385081,0.03520735020446534,0.19266842671188034,0.0,0.25214391777900313,2.9161644395525554,6.45879115245239e-05,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,540.0,18000.0,340.0,7200.0,33.11586280649598,99.6,1.0,1.0,36.323705778890336,80.01377530222004,213.3444796003891,24.242250925976847,,0.14066130265441434,0.20929008254399953,72.0,37.0,1.0
95.18580260986961,0.12451173515708952,0.19023223363419106,0.0,0.4280647835929795,4.061636093053791,0.00455526070258037,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,533.6574750183038,19141.654496705305,370.36574750183036,6233.382013178778,38.72627209371576,95.8847607604332,1.0,1.0,29.14579549400453,118.97933855863332,282.1244896810234,20.09361048906434,,0.0,0.36574750183038585,147.0,202.0,0.4887020362665005
97.41120974154916,0.20194519872701494,0.3863356484695059,0.0,0.0,2.0,6.45879115245239e-05,1e-08,0.0,0.00044479334280332974,0.0,1e-08,1e-08,520.0,18000.0,350.0,7200.0,72.0,99.19999999999999,1.0,1.0,57.973937619037,48.94155760678271,141.9081623702482,25.69298708297636,,0.031183503994774864,0.15,293.0,297.0,0.36804615532472074
94.94588796561953,0.2514912616341841,0.1982943983316124,0.0,0.44942765885536895,4.1496368436580084,6.45879115245239e-05,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,530.0,19800.0,500.0,300.0,39.81157986133239,93.8,1.0,1.0,26.2344502751253,102.53336720362944,272.54190218546205,22.515075952031264,,0.20806364010375705,0.46073441537982296,164.0,163.0,1.0
94.70221012737731,0.20532124014146053,0.20026514289443775,0.0,0.07624592713025208,4.811456919085332,6.45879115245239e-05,1e-08,0.0,0.004436025459679614,0.0,1e-08,1e-08,524.1991216901832,18000.0,350.0,7200.0,73.39824338036647,99.03203513239266,1.0,1.0,20.62614384890201,115.7999124090149,253.45788018432913,23.958011473052277,,1.7531520492999073,0.16017566196335395,25.0,310.0,0.586773023494195
94.81913038196036,0.09137359030186977,0.249250043921661,0.039489146797102304,0.355070370630074,4.440424594487649,6.45879115245239e-05,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,540.0,18000.0,340.0,7200.0,41.75,99.6,1.0,1.0,16.784421593248172,130.23338763655283,272.6927599080116,19.728601376728967,,1.0000263618919323,0.85,74.0,41.0,1.0
97.40985722323248,0.08663856401250762,0.5,0.0,0.0,2.0,6.45879115245239e-05,1e-08,0.0,0.0034395948434960857,0.0,1e-08,1e-08,532.6031617015493,18000.0,321.84920957461264,7200.0,75.0,99.0739683829845,1.0,1.0,29.448907112043337,65.96723625542892,149.73020838760308,27.642604176030346,27.1,0.5,0.3698419149225322,121.0,298.0,0.3376615298498998
94.54026255509338,0.0,0.0,0.002539553044878455,0.5309441793451731,4.919150130377247,0.00190629814956398,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,540.0,19530.0,350.0,6300.0,71.85,90.58999999999999,1.0,1.0,11.416502958452801,163.8106689227377,287.1206244738796,32.90123762931489,21.0,,0.15,111.0,221.0,0.35014310197741355
94.67397186018167,0.10385728252408942,0.24118534216155244,0.03943559701832274,0.34760752287908275,4.578244165318448,0.010500945927081451,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,540.0,18000.0,272.0,10260.0,65.32000000000001,99.515,1.0,0.0,12.783722073178367,155.44813957432174,313.8780979664633,22.69609731537501,,0.8,0.15,200.0,39.0,0.4666893571387202
96.66839896770058,0.054224043446069695,0.20512873304487306,0.0,0.2597192445239935,2.807980008480246,6.45879115245239e-05,1e-08,0.0,0.004484384892717196,0.0,1e-08,1e-08,537.0,18000.0,350.0,7200.0,53.4,99.53999999999999,1.0,1.0,21.200816002991168,83.81645006455058,257.7807045772172,22.77600787179132,,0.717383785627261,0.85,303.0,31.0,0.6319337857354187
95.35270448609164,0.0,0.16981743978638988,0.06156909436493788,0.44608646108050415,3.955142515184952,0.009482719501814795,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,540.0,18419.274912602243,350.0,1815.1721591487499,22.702718532094725,97.13093662578679,1.0,1.0,2.529290432389901,131.38553912294756,340.32057254585226,25.49050931909398,20.0,,0.7670694929987536,114.0,223.0,0.47982578798881426
95.314265542156,0.0,0.19688056998663092,0.046671016125355944,0.3410314027833683,4.083611528793768,0.01234265616512091,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,540.0,18000.0,350.0,868.8355278091915,11.320394753435462,99.6,1.0,1.0,0.0,104.01383156730458,258.11323051093194,22.436332204308552,,,0.6320394753435462,224.0,216.0,1.0
94.95047579069781,0.22745806294389004,0.1869645299008943,0.0,0.24649925459479205,4.383340489961334,6.45879115245239e-05,9.999999999999999e-09,0.0,0.005197253989760819,0.0,9.999999999999999e-09,9.999999999999999e-09,530.0,19800.0,499.99999999999994,300.0,27.532395275142427,93.8,1.0,1.0,28.078008044531167,103.56931213168312,226.51178178555506,23.888885516004137,,0.08262177961062045,0.17517198314284727,170.0,163.0,0.5067772489933834
97.34733861924083,0.1474455248251943,0.3400240516475572,0.0009241747841551713,0.0,2.1476298344314952,0.01144051108101386,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,512.293628420664,18831.689776101994,354.6204987561222,8863.379552203985,68.06925186581672,99.11551246890306,0.0,1.0,42.37850570131434,116.57787879595907,185.74195765943563,22.237936040485792,,0.0,0.7689750621938909,249.0,96.0,0.3643435088236077
94.19275102009927,0.21301602782439477,0.20386127929062783,0.0,0.17340038348129225,5.21170941740313,6.45879115245239e-05,1e-08,0.0,0.00519725398976082,0.0,1e-08,1e-08,527.4025529066796,18864.919046404644,359.6102116267183,5470.161907190712,69.23387302396904,96.50134497705325,1.0,1.0,17.14210333088332,137.88013064401406,223.7232125207427,21.467538209251256,,1.6704397463646656,0.4805105813359134,25.0,148.0,0.46824415177603235
96.74896340882552,0.062069075687184345,0.20282461220729994,0.0,0.22665221652036632,2.758981275505304,6.45879115245239e-05,1e-08,0.0,0.00044479334280332974,0.0,1e-08,1e-08,520.0,19461.049019505583,350.0,7200.0,70.29234749313312,99.03766122005493,1.0,1.0,14.042613119553893,115.8654016077679,215.5392771888075,26.392311771072343,,0.52,0.18830610027467543,275.0,303.0,0.7615314169205941
